conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,utilizar programación automática,released,skill/competence,sector-specific,emplear programación automática | usar programación visual | utilizar programación visual | usar programación automática,"Utilizar herramientas informáticas especializadas para generar código informático a partir de especificaciones como diagramas, información estructurada u otros medios de descripción de funciones.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,elaborar itinerarios de transporte,released,skill/competence,occupation-specific,desarrollar itinerarios de transporte | crear itinerarios de transporte,Desarrollar un escenario de viaje total utilizando equipos y programas informáticos especializados. Diseñar viajes por varios puertos optimizando el uso del espacio de carga y la capacidad del buque durante todo el viaje.,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,planificar actos y programas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,desarrollar máquinas de juego virtual,released,skill/competence,sector-specific,,Crear un marco informático virtual que elimine los detalles de tareas comunes relacionadas con los juegos.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,mantenimiento predictivo,released,knowledge,occupation-specific,,"El uso de análisis de datos y cálculos matemáticos para gestionar el estado de las máquinas y los procesos de fabricación y realizar un seguimiento de estos elementos.
	",http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920 | http://data.europa.eu/esco/isced-f/0799,"operaciones de mantenimiento | ingeniería, industria y construcción no contempladas en la clasificación"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,operar los sistemas informáticos de a bordo,released,skill/competence,sector-specific,trabajar con los sistemas informáticos de a bordo | utilizar los sistemas informáticos de a bordo,Operar los sistemas informáticos de a bordo en camiones y vehículos pesados; comunicar con el sistema informático de gestión de almacén.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utilizar herramientas digitales para controlar maquinaria
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,"diseñar la interfaz digital de juegos de azar, apuestas y lotería",released,skill/competence,occupation-specific,,"Crea la vista digital de juegos de azar, apuestas y lotería para hacerlos atractivos para el público.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,mantenerse al día de las tendencias en el sector informático,released,skill/competence,sector-specific,estar informado de las tendencias en el sector informático | informarse de las tendencias en el sector informático,"Conocer la evolución y las tendencias actuales en el material, programas y periféricos informáticos.",http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/01e7dee7-3ff1-4807-acad-058dbed91aba | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,mantenerse informado de las novedades en un sector determinado | mantenerse informado de la normativa aplicable | estar al día de los productos | realizar seguimiento de avances en el ámbito de especialización
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,ejecutar auditorías de TIC,released,skill/competence,sector-specific,,"Organizar y ejecutar auditorías para evaluar los sistemas de TIC, la conformidad de los componentes de los sistemas, los sistemas de tratamiento de la información y la seguridad de la información. Identificar y recopilar posibles problemas críticos y recomendar soluciones basadas en las normas y soluciones requeridas.",http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241 | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"realizar auditorías de calidad | evaluar sistemas, programas, equipos y productos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,diseñar bases de datos en la nube,released,skill/competence,sector-specific,,"Aplicar principios de diseño para unas bases de datos adaptables, flexibles, automatizadas y escasamente acopladas que utilicen la infraestructura de la nube. Fijarse como objetivo eliminar todos los puntos de fallo a través de un diseño de bases de datos distribuidas.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,animar formas orgánicas en 3D,released,skill/competence,sector-specific,animar elementos orgánicos en 3D | crear animación de elementos orgánicos en 3D | crear animación de formas orgánicas en 3D | crear animación de formas orgánicas 3D | animar formas orgánicas 3D,"Animar modelos digitales en 3D de elementos orgánicos, como emociones o movimientos faciales de personajes y colocarlos en un entorno digital 3D.",http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,crear diseños o actuaciones artísticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,prestar atención a la calidad de los sistemas informáticos,released,skill/competence,sector-specific,,"Garantizar unas operaciones correctas que cumplan plenamente con necesidades y resultados específicos en términos de desarrollo, integración, seguridad y gestión global de sistemas de TIC.",http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,gestionar la calidad | proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,evaluación de los riesgos y las amenazas,released,knowledge,cross-sector,evaluación de los riesgos y peligros,La documentación de seguridad y cualquier comunicación e información relacionadas con la seguridad.,http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,normativa en materia de telecomunicaciones,released,knowledge,sector-specific,,"Código de normas para proteger a los consumidores de telecomunicaciones, de modo que se garantice que los servicios de comunicación cumplan requisitos elevados, como un acceso equivalente y asequible, la conectividad, la transparencia de los contratos o la seguridad contra los programas maliciosos. La normativa se aplica a los servicios tradicionales y a los basados en la web.
	",http://data.europa.eu/esco/isced-f/0714,electrónica y automatización
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,diseño gráfico,released,knowledge,cross-sector,,Técnicas para crear una representación visual de ideas y mensajes.,http://data.europa.eu/esco/isced-f/0211,técnicas audiovisuales y producción para medios de comunicación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,tecnologías del aprendizaje,released,knowledge,sector-specific,,"Las tecnologías y los canales, incluidos los digitales, para mejorar el aprendizaje.",http://data.europa.eu/esco/isced-f/0111,ciencias de la educación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,montar robots,released,skill/competence,sector-specific,fabricar robots | construir máquinas robotizadas | ensamblar robots,"Montar máquinas, dispositivos y componentes robóticos siguiendo planos de ingeniería. Programar e instalar los componentes necesarios de los sistemas robóticos, como controladores, cintas transportadoras e instrumentos de extremo de brazo.",http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f | http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,montar máquinas | ensamblar productos eléctricos y electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,gestionar juegos de azar en línea,released,skill/competence,occupation-specific,,"Establecer, coordinar y gestionar actividades de juegos de azar en línea. Supervisar la acción en el sitio web de juegos de azar en línea y garantizar que los procedimientos de atención al cliente funcionan según lo previsto. Coordinar al personal técnico para mantener los programas informáticos de juegos de azar y planificar operaciones para obtener beneficios.",http://data.europa.eu/esco/skill/4781b6b1-07bc-44be-8c2d-de0fa5db4250,llevar a cabo actividades de juegos de azar
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,ciberseguridad,released,knowledge,sector-specific,,"Los métodos y las mejores prácticas de protección de sistemas TIC, redes, ordenadores, dispositivos, servicios, procesos y personas contra accesos o modificaciones no autorizados o contra la denegación de servicio de los activos.
	",http://data.europa.eu/esco/isced-f/1031,educación militar y de defensa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,gestionar el programa de comunicación de datos de vuelo,released,skill/competence,sector-specific,tramitar el programa de comunicación de datos de vuelo | administrar el programa de comunicación de datos de vuelo,"Gestionar los intercambios de datos digitales entre controladores de tráfico aéreo y pilotos para permitir unas operaciones de aviación eficientes tales como el encaminamiento basado en la trayectoria y los descensos de perfil optimizados. Apoyar a los servicios de mando, control e información para la seguridad del vuelo proporcionando conectividad de datos. Proporcionar generación, transmisión y encaminamiento de mensajes de tierra automatizados.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar datos cuantitativos | gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,confección electrónica de prendas a medida,released,knowledge,sector-specific,servicios de confección de prendas en línea,El modelo de negocio que utiliza software y aplicaciones técnicas a fin de recopilar la información de los clientes para la fabricación de productos a medida.,http://data.europa.eu/esco/isced-f/0723,"productos textiles (ropa, calzado y artículos de cuero)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,utilizar programas informáticos de tratamiento de texto,released,skill/competence,cross-sector,,"Utilizar aplicaciones informáticas para componer, editar, formatear e imprimir cualquier tipo de material escrito.",http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615 | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"crear contenido digital | utilizar software de tratamiento de textos, edición y presentación"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,gestionar incidentes de ciberseguridad,released,skill/competence,sector-specific,,"Detectar, identificar, analizar y responder a incidentes de ciberseguridad en los sistemas o redes de una organización. Implica adoptar planes de respuesta a incidentes, como sistemas de detección de intrusiones, análisis de registros y documentación detallada sobre posibles incidentes.
	",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,cumplir los procedimientos operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,instalar componentes de automatización,released,skill/competence,sector-specific,colocar componentes de automatización,Instalar los componentes de automatización de acuerdo con las especificaciones del diagrama de circuito.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,configurar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IBM InfoSphere Information Server,released,knowledge,sector-specific,,"El programa informático IBM InfoSphere Information Server es una plataforma, desarrollada por la empresa de software IBM para la integración, en una estructura de datos coherente y transparente, de información procedente de varias aplicaciones creadas y mantenidas por organizaciones.",http://data.europa.eu/esco/isced-f/0612 | http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051,diseño y administración de redes y bases de datos | herramientas de extracción transformación y carga de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,sistemas de cajero automático,released,knowledge,occupation-specific,sistemas de cajero automático bancario | normas sobre cajeros automáticos,"Las diferentes tecnologías, software, hardware y operaciones que se utilizan o que pueden encontrarse en los cajeros automáticos.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,evaluar los servicios de información mediante parámetros,released,skill/competence,occupation-specific,,"Utilizar bibliométricas, webométricas y métricas web, para evaluar servicios de información.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650,"gestionar datos cuantitativos | analizar y evaluar información y datos | evaluar datos, información y contenido digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,software de ingeniería asistida por ordenador,released,knowledge,cross-sector,software IAO,"El software para realizar tareas de análisis de ingeniería asistida por ordenador, por ejemplo, el análisis por el método de elementos finitos y la dinámica de fluidos computacional.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,simular problemas de transporte,released,skill/competence,cross-sector,realizar simulacros de problemas de tráfico | simular problemas de tráfico | simular problemas de circulación | realizar simulacros de problemas de circulación | realizar simulacros de problemas de transporte,Aplicar datos relacionados con el transporte en programas y modelos informáticos para simular problemas de transporte como atascos a fin de encontrar soluciones innovadoras.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b | http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca,utilizar herramientas de dibujo y diseño asistido por ordenador | realizar simulacros
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,utilizar herramientas para realizar copias de seguridad y recuperar datos,released,skill/competence,cross-sector,,"Utilizar herramientas que permitan a los usuarios copiar y archivar programas informáticos, configuraciones y datos, y recuperarlos en caso de pérdida.",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,definir una hoja de ruta para la cadena de bloques en las aplicaciones,released,skill/competence,cross-sector,,"Definir y seguir una hoja de ruta para la introducción de la cadena de bloques en una aplicación concreta. Determinar las acciones y funciones clave necesarias, así como los hitos y entregables esenciales que deben alcanzarse.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,modelización orientada a los servicios,released,knowledge,sector-specific,modelado orientado a servicios | paradigma formado por servicios | paradigma de servicios | modelo orientado a servicios | modelo de servicios,"Los principios y los fundamentos de la modelización orientada a los servicios para las empresas y los sistemas de software que permiten el diseño y la especificación de sistemas empresariales orientados a los servicios en una serie de estilos arquitectónicos, como la arquitectura de empresa y la arquitectura de aplicación.",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,innovar en TIC,released,skill/competence,sector-specific,,"Crear y describir nuevas ideas originales en materia de investigación e innovación en el ámbito de las tecnologías de la información y la comunicación, comparar las tecnologías y tendencias emergentes y planificar el desarrollo de nuevas ideas.",http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f | http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458 | http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,"innovar las prácticas actuales | pensar de manera innovadora | comunicación, colaboración y creatividad"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,eliminar virus o programas informáticos malintencionados de un ordenador,released,skill/competence,cross-sector,eliminar virus o programas informáticos malintencionados | eliminar virus o programas informáticos malintencionados de una computadora,Llevar a cabo acciones para eliminar virus informáticos y otro tipo de programas malintencionados de un ordenador.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utilizar aprendizaje automático,released,skill/competence,sector-specific,,"Utilizar técnicas y algoritmos capaces de extraer maestros a partir de datos, aprender de ellos y hacer predicciones que se utilizarán para optimizar programas, adaptar aplicaciones, reconocer patrones, filtrar, en motores de búsqueda y visión informática.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,released,knowledge,sector-specific,,"El programa informático Visual C++ es un conjunto de herramientas de desarrollo de software para escribir programas, como compiladores, depuradores, editores de código, resúmenes de códigos, reunidos en una interfaz de usuario unificada. Lo desarrolla la empresa de software Microsoft.",http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde | http://data.europa.eu/esco/isced-f/0611,software de entorno de desarrollo interactivo | uso de computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,tecnologías de autoservicio para el turismo,released,knowledge,sector-specific,,"La aplicación de tecnologías de autoservicio en el sector del turismo: realización de reservas en línea, autorregistros en los hoteles y autofacturaciones en el aeropuerto, permitiendo que los clientes puedan realizar y completar las reservas por sí mismos utilizando herramientas digitales.
   ",http://data.europa.eu/esco/isced-f/0619,tecnologías de la información y la comunicación (tic) no contempladas en la clasificación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,supervisar el desarrollo del software,released,skill/competence,sector-specific,,"Organizar, planificar y supervisar el desarrollo de las aplicaciones y los marcos a fin de crear un producto informático, desde las primeras fases de planificación hasta la prueba del producto final.",http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,supervisar a un equipo o grupo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38,configurar sistemas de integración de medios,released,skill/competence,occupation-specific,,"Definir y configurar la relación entre las señales entrantes y salientes para aplicaciones de artes escénicas y eventos. Utilizar software de programación visual, traducir los protocolos de señalización empleados y fusionar o dividir trenes de datos o emitirlos con parches.
   ",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,manejar equipos audiovisuales operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,released,knowledge,sector-specific,,"El programa informático IBM Informix es una herramienta desarrollada por la empresa de software IBM para crear, actualizar y gestionar bases de datos.",http://data.europa.eu/esco/isced-f/0612 | http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f,diseño y administración de redes y bases de datos | sistemas de gestión de bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,software básico de banca,released,knowledge,sector-specific,,"Selección de programas informáticos para la gestión de las actividades bancarias básicas (por ejemplo, depósitos, pagos, préstamos, transacciones bancarias o datos de clientes) y otras funciones relacionadas con la banca.
	",http://data.europa.eu/esco/isced-f/0611,uso de computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,crear diagramas de bases de datos,released,skill/competence,sector-specific,producir diagramas de bases de datos | diseñar diagramas de bases de datos | desarrollar diagramas de bases de datos | elaborar diagramas de bases de datos | construir diagramas de bases de datos,Desarrollar los modelos y diagramas de diseño de bases de datos que establezcan la estructura de una base de datos utilizando herramientas informáticas de modelización para su aplicación en procesos posteriores.,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,gestionar bases de datos | utilizar bases de datos | diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f73180-4a45-49f4-9140-cb49bbc29531,configurar escáner,released,skill/competence,sector-specific,programar escáner,"Utilizar un ratón, teclado u otros controles para configurar el escáner de forma precisa.",http://data.europa.eu/esco/skill/a1a032e1-4b7a-4603-8516-43d83707ffac | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,programar sistemas de control de máquinas | utilizar herramientas digitales para controlar maquinaria
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,released,knowledge,sector-specific,,El programa informático SketchBook Pro es una herramienta de TIC gráfica que permite la edición digital y la composición de gráficos para generar tanto gráficos 2D de exploración como gráficos 2D vectoriales. Lo desarrolla la empresa de software Autodesk.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,uso de computadores | software de edición de gráficos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72,producir diseños textiles,released,skill/competence,sector-specific,,"Dibujar bocetos de diseño textil a mano o en ordenador utilizando programas informáticos especializados de diseño asistido por ordenador (CAD, por sus siglas en inglés).",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,diseñar sistemas y productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,desarrollar un controlador de dispositivo de TIC,released,skill/competence,occupation-specific,,Crear un programa de software que controle el funcionamiento de un dispositivo TIC y su interacción con otras aplicaciones.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85a67bc3-708c-4eab-86f6-4529d01d12a6,contribuir al desarrollo de los sistemas biométricos,released,skill/competence,occupation-specific,ayudar al desarrollo de los sistemas biométricos | colaborar en el desarrollo de los sistemas biométricos | apoyar con el desarrollo de los sistemas biométricos,Contribuir al desarrollo u optimización de sistemas tecnológicos basados en datos biológicos específicos gestionados mediante algoritmos con el fin de identificar personas.,http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,niveles de pruebas del software,released,knowledge,sector-specific,,"Los niveles de pruebas en el proceso de desarrollo de software, como las pruebas unitarias, las pruebas de integración, las pruebas de sistema y las pruebas de aceptación.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/861313ba-3a1a-4d33-842a-1b8e45e2415b,gestionar la obsolescencia de las TIC,released,skill/competence,sector-specific,conducir la obsolescencia de las TIC | controlar la obsolescencia de las TIC | administrar la obsolescencia de las TIC | supervisar la obsolescencia de las TIC | dirigir la obsolescencia de las TIC,"Supervisar el proceso de transferencia desde sistema heredado (un sistema obsoleto) a uno actual mediante cartografía, interconexión, migración, documentación y transformación de los datos.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454,instalar equipos electrónicos de comunicación,released,skill/competence,sector-specific,,Crear y desplegar comunicaciones electrónicas digitales y analógicas. Comprender los diagramas electrónicos y las especificaciones de los equipos.,http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f | http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"instalar equipos eléctricos y electrónicos | instalar y reparar aparatos eléctricos, electrónicos y de precisión"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8645704c-a896-4ac1-8189-9ac5586d5c3a,preparar dibujos a escala detallados para diseño de interiores,released,skill/competence,sector-specific,,Preparar dibujos de trabajo suficientemente detallados o imágenes digitales utilizando programas informáticos para transmitir una vista previa realista del proyecto de diseño interior.,http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe | http://data.europa.eu/esco/skill/ac51e567-2261-48c7-b0cb-97c07fc60b6c,crear exposiciones y decoraciones visuales | proyectar un diseño de interiores específico
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,released,knowledge,sector-specific,,"Las técnicas y los principios de desarrollo de software, como el análisis, los algoritmos, la codificación, las pruebas y la compilación de paradigmas de programación en TypeScript.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programación informática | desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8682024b-2c8b-4de4-8cd7-23ea6169da57,manejar el generador de señales,released,skill/competence,cross-sector,supervisar el generador de señales | utilizar el generador de señales | controlar el generador de señales | emplear el generador de señales | usar el generador de señales,"Ocuparse de dispositivos electrónicos o generadores informáticos de tonos que producen señales electrónicas digitales o analógicas con o sin repetición con el fin de diseñar, probar y reparar equipos electrónicos y acústicos.",http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,acceder a y analizar datos digitales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,normas del consorcio World Wide Web,released,knowledge,cross-sector,estándares del consorcio WWW | reglamento del consorcio WWW | normas del consorcio WWW | reglamento del consorcio World Wide Web | normas del consorcio World Wide Web,"Las normas, las especificaciones técnicas y las directrices elaboradas por el consorcio World Wide Web (W3C), que hacen posible el diseño y desarrollo de aplicaciones web.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,Microsoft Visio,released,knowledge,sector-specific,,El programa informático Microsoft Visio es una herramienta gráfica de TIC que permite la edición digital y la composición de gráficos para generar tanto gráficos 2D de exploración como gráficos2D vectoriales. Lo desarrolla la empresa de software Microsoft.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,uso de computadores | software de edición de gráficos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,instrumentos de asistencia,released,knowledge,cross-sector,mecanismos de asistencia | herramientas de asistencia | instrumentos de soporte | herramientas de soporte,El campo que se ocupa del trato a las personas que necesitan animales de servicio y el funcionamiento de dispositivos y tecnologías de apoyo.,http://data.europa.eu/esco/isced-f/0921,asistencia a adultos mayores y discapacitados
