conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,diseñar un sistema de refrigeración solar por absorción,released,skill/competence,sector-specific,,"Diseñar un sistema de refrigeración por absorción con regeneración solar a través de colectores de calor tubulares. Calcular la demanda de refrigeración exacta del edificio para seleccionar la capacidad adecuada (kW). Realizar un diseño detallado de la instalación, el principio y la estrategia de automatización, utilizando los productos y conceptos disponibles, y seleccionar productos a medida.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,gestionar planes para el almacenamiento de subproductos orgánicos,released,skill/competence,occupation-specific,supervisar la implementación de planes de almacenamiento de subproductos orgánicos | aplicar planes de almacenamiento de subproductos orgánicos | implementar planes de almacenamiento de subproductos orgánicos,Aplicar métodos y procedimientos para el almacenamiento de subproductos orgánicos en consonancia con la legislación vigente y con las políticas de salud y seguridad. Supervisar la ejecución de los planes y reaccione ante los posibles problemas.,http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,gestionar las operaciones de almacenamiento | planificar operaciones y procesos de producción
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,agricultura ecológica,released,knowledge,sector-specific,agricultura biológica | agricultura orgánica | principios de la agricultura biológica | principios de la agricultura ecológica | principios de la agricultura orgánica,"Principios, técnicas y reglamentaciones de la agricultura ecológica. La agricultura orgánica o la agricultura ecológica es un método de producción agrícola que hace especial hincapié en la protección del medio ambiente y el equilibrio ecológico.",http://data.europa.eu/esco/isced-f/0811,producción agrícola y ganadera
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,desarrollar estrategias de riego,released,skill/competence,sector-specific,elaborar estrategias de riego | crear estrategias de riego | diseñar estrategias de riego,"Planificar el despliegue de métodos y procedimientos para regar los terrenos por medios artificiales, teniendo en cuenta estrategias para la sostenibilidad del aprovechamiento del agua.
 ",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,elaborar políticas y legislación | elaborar estrategias para resolver problemas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,instalar sistemas fotovoltaicos,released,skill/competence,occupation-specific,instalar sistemas de energía solar | montar sistemas de energía fotovoltaica,Instalar sistemas que generen energía eléctrica mediante la conversión de la luz en corrientes eléctricas: el efecto fotovoltaico. Garantizar el cumplimiento de la normativa y la correcta instalación del sistema fotovoltaico.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"instalar y reparar aparatos eléctricos, electrónicos y de precisión"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,legislación en materia de transporte de residuos,released,knowledge,cross-sector,,"Normativa y legislación en materia de transporte seguro de residuos, productos y aparatos de desecho peligrosos y no peligrosos.",http://data.europa.eu/esco/isced-f/0421,derecho
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,supervisar puntos verdes,released,skill/competence,sector-specific,,"Supervisar los emplazamientos e instalaciones que contienen puntos de reciclado y en los que las personas pueden eliminar sus residuos domésticos, con el fin de garantizar la seguridad, el cumplimiento de la legislación y el uso por parte del público de las instalaciones de conformidad con la normativa reguladora en materia de residuos.
	",http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f | http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,organizar servicios e instalaciones para visitantes | hacer seguimiento de seguridad y protección
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,promover el uso de energía sostenible,released,skill/competence,sector-specific,impulsar la utilización de energía sostenible | fomentar el recurso a energías sostenibles | promocionar el uso de energías sostenibles,"Promover el uso de fuentes de energía renovables y de generación de calor para organizaciones e individuos, con el fin de trabajar en pro de un futuro sostenible y fomentar las ventas de equipos de energías renovables, como los equipos de energía solar.",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"fomentar la sostenibilidad | promocionar productos, servicios o programas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,gestionar los ensayos de calidad del agua,released,skill/competence,cross-sector,dirigir pruebas de calidad del agua | supervisar la realización de pruebas de calidad de aguas subterráneas | controlar la realización de pruebas de calidad del agua,"Indicar los procedimientos en torno a las pruebas y el análisis de calidad del agua y los procesos de purificación posteriores mediante la gestión de las operaciones desde la recogida de muestras hasta los ensayos de laboratorio, la gestión del personal y garantizando el cumplimiento de la legislación.",http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464 | http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,controlar la calidad de los productos | liderar a otras personas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,asesorar sobre consumo de servicios públicos,released,skill/competence,sector-specific,facilitar información sobre consumo de servicios públicos | aconsejar sobre consumo de servicios públicos,"Asesorar a las personas u organizaciones sobre los métodos para reducir su consumo de servicios públicos, como la calefacción, el agua, el gas y la electricidad, para que puedan ahorrar dinero e incorporar prácticas sostenibles.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,asesorar sobre cuestiones ambientales | asesorar a otras personas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,utilizar información meteorológica,released,skill/competence,sector-specific,usar información meteorológica | emplear información meteorológica,Utilizar e interpretar la información meteorológica para las operaciones que dependen de las condiciones climáticas. Emplear esta información para aconsejar sobre operaciones seguras en relación con las condiciones meteorológicas.,http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/5e09534b-9ba1-4f29-84ad-1b3ad66d2dc8,analizar y evaluar información y datos | pensar de manera crítica | revisar la información de las previsiones meteorológicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,coordinar la gestión de lodos de aguas residuales,released,skill/competence,sector-specific,controlar la gestión de lodos de aguas residuales | administrar el tratamiento de fangos de clarificación | supervisar la gestión de lodos de depuración,"Coordinar el tratamiento y la eliminación de los residuos semisólidos resultantes del tratamiento de las aguas residuales, como la obtención de energía a través de la fermentación, el secado y la reutilización como fertilizante.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,liderar a otras personas | eliminar residuos o escombros no peligrosos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,fermentación a escala de laboratorio,released,knowledge,occupation-specific,,"Los pasos y requisitos incluidos en la fermentación a escala de laboratorio para la conversión de la biomasa en productos químicos, azúcares o combustibles.",http://data.europa.eu/esco/isced-f/0711,ingeniería y procesos químicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,asesorar a los clientes sobre materiales de construcción,released,skill/competence,sector-specific,aconsejar a los clientes sobre materiales de construcción | orientar a los clientes sobre materiales de construcción,"Brindar a los clientes consejos detallados sobre diversos materiales de construcción; recomendar un desarrollo sostenible y promover el uso de materiales verdes como la madera, la paja y el bambú; promover el reciclaje y el uso de materiales renovables o no tóxicos.",http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521 | http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,asesorar sobre materiales de construcción | asesorar sobre temas de construcción | asesorar sobre productos y servicios | asesorar a otras personas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,materiales y componentes de calzado sostenibles,released,knowledge,sector-specific,,"Materiales y componentes inocuos para el medio ambiente, como el cuero, los materiales textiles y sintéticos, los materiales para suelas y entresuelas, los componentes diversos y los accesorios.
	",http://data.europa.eu/esco/isced-f/0723,"productos textiles (ropa, calzado y artículos de cuero)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,identifique los cambios climáticos históricos,released,skill/competence,occupation-specific,identificar cambios climáticos que se han producido en la historia | determinar los cambios climáticos que se han producido en la historia | establecer los cambios climáticos que se han producido en la historia | establecer los cambios climáticos en la historia | determinar los cambios climáticos en la historia,"Analizar muestras tomadas de núcleos de hielo, anillos de árboles, sedimentos, etc. con el fin de obtener información sobre los cambios climáticos producidos durante la historia de la Tierra y sus consecuencias para la vida en el planeta.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,analizar datos científicos o médicos | procesar información cualitativa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,controlar el almacenamiento de ingredientes,released,skill/competence,sector-specific,gestionar el almacenamiento de ingredientes | supervisar el almacenamiento de ingredientes | inspeccionar los ingredientes almacenados,Controlar las fechas de almacenamiento y caducidad de los ingredientes mediante informes semanales que den lugar a una correcta rotación de existencias y a la reducción de residuos.,http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595 | http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8 | http://data.europa.eu/esco/skill/5461dd07-62e9-429c-af24-15810a17c230,"realizar seguimiento, inspección y ensayos | gestionar planes para el almacenamiento de subproductos orgánicos | supervisar el espacio en el almacén"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,evaluar el impacto de las actividades industriales,released,skill/competence,cross-sector,observar el efecto de las actividades industriales en aguas subterráneas | analizar las repercusiones de las actividades industriales en aguas subterráneas | evaluar el impacto de la actividad industrial en el medio rural | considerar el impacto de las actividades industriales en acuíferos,Analizar datos para estimar el impacto de las actividades industriales sobre la disponibilidad de recursos y la calidad de las aguas subterráneas.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,pensar de manera crítica | hacer seguimiento de condiciones medioambientales | evaluar el impacto ambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,facilitar información sobre bombas de calor geotérmicas,released,skill/competence,sector-specific,informar sobre bombas de calor geotérmico,"Proporcionar a las organizaciones y a los particulares que busquen métodos alternativos para suministrar energía a los edificios información sobre el coste, los beneficios y los aspectos negativos de la instalación y el uso de bombas de calor geotérmicas para servicios públicos, y qué debe tenerse en cuenta a la hora de plantearse la adquisición e instalación de bombas de calor geotérmicas.",http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,facilitar información | asesorar a otras personas | asesorar sobre cuestiones ambientales
